bateria_pruebas\run_200p_10c_iter22.dat;1200;50;Limite_300s;ok/optimal;20901,5;0,0;2,81
bateria_pruebas\run_200p_10c_iter23.dat;1200;50;Limite_20s;aborted/maxTimeLimit;16820,5;0,032679;20,03
bateria_pruebas\run_200p_10c_iter23.dat;1200;50;Limite_60s;ok/optimal;16820,5;0,0;23,4
bateria_pruebas\run_200p_10c_iter23.dat;1200;50;Limite_300s;ok/optimal;16820,5;0,0;23,35
bateria_pruebas\run_200p_10c_iter24.dat;1200;50;Limite_20s;aborted/maxTimeLimit;16945,5;0,110192;20,0
bateria_pruebas\run_200p_10c_iter24.dat;1200;50;Limite_60s;ok/optimal;16945,5;0,0;23,77
bateria_pruebas\run_200p_10c_iter24.dat;1200;50;Limite_300s;ok/optimal;16945,5;0,0;23,82
bateria_pruebas\run_200p_10c_iter25.dat;1200;50;Limite_20s;aborted/maxTimeLimit;20573,0;0,054092;20,03
bateria_pruebas\run_200p_10c_iter25.dat;1200;50;Limite_60s;ok/optimal;20573,0;0,0;26,17
bateria_pruebas\run_200p_10c_iter25.dat;1200;50;Limite_300s;ok/optimal;20573,0;0,0;26,17
bateria_pruebas\run_200p_10c_iter26.dat;1200;50;Limite_20s;ok/optimal;20226,5;0,0;3,98
bateria_pruebas\run_200p_10c_iter26.dat;1200;50;Limite_60s;ok/optimal;20226,5;0,0;3,97
bateria_pruebas\run_200p_10c_iter26.dat;1200;50;Limite_300s;ok/optimal;20226,5;0,0;3,99
bateria_pruebas\run_200p_10c_iter27.dat;1200;50;Limite_20s;ok/optimal;20567,0;0,0;4,16
bateria_pruebas\run_200p_10c_iter27.dat;1200;50;Limite_60s;ok/optimal;20567,0;0,0;4,14
bateria_pruebas\run_200p_10c_iter27.dat;1200;50;Limite_300s;ok/optimal;20567,0;0,0;4,15
bateria_pruebas\run_200p_10c_iter28.dat;1200;50;Limite_20s;ok/optimal;20280,0;0,0;6,33
bateria_pruebas\run_200p_10c_iter28.dat;1200;50;Limite_60s;ok/optimal;20280,0;0,0;6,38
bateria_pruebas\run_200p_10c_iter28.dat;1200;50;Limite_300s;ok/optimal;20280,0;0,0;6,35
bateria_pruebas\run_200p_10c_iter29.dat;1200;50;Limite_20s;ok/optimal;18272,5;0,0;6,13
bateria_pruebas\run_200p_10c_iter29.dat;1200;50;Limite_60s;ok/optimal;18272,5;0,0;6,15
bateria_pruebas\run_200p_10c_iter29.dat;1200;50;Limite_300s;ok/optimal;18272,5;0,0;6,16
bateria_pruebas\run_200p_10c_iter30.dat;1200;50;Limite_20s;aborted/maxTimeLimit;18983,5;0,205188;20,07
bateria_pruebas\run_200p_10c_iter30.dat;1200;50;Limite_60s;ok/optimal;18983,5;0,0;28,84
bateria_pruebas\run_200p_10c_iter30.dat;1200;50;Limite_300s;ok/optimal;18983,5;0,0;28,84
bateria_pruebas\run_400p_10c_iter01.dat;2400;50;Limite_20s;aborted/maxTimeLimit;56519,0;0,068424;19,82
bateria_pruebas\run_400p_10c_iter01.dat;2400;50;Limite_60s;aborted/maxTimeLimit;56492,0;0,055845;59,88
bateria_pruebas\run_400p_10c_iter01.dat;2400;50;Limite_300s;aborted/maxTimeLimit;56488,5;0,052394;299,85
bateria_pruebas\run_400p_10c_iter02.dat;2400;50;Limite_20s;aborted/maxTimeLimit;50426,5;0,045661;19,84
bateria_pruebas\run_400p_10c_iter02.dat;2400;50;Limite_60s;ok/optimal;50409,5;0,0;59,18
bateria_pruebas\run_400p_10c_iter02.dat;2400;50;Limite_300s;ok/optimal;50409,5;0,0;59,13
bateria_pruebas\run_400p_10c_iter03.dat;2400;50;Limite_20s;aborted/maxTimeLimit;56941,5;0,043776;20,12
bateria_pruebas\run_400p_10c_iter03.dat;2400;50;Limite_60s;ok/optimal;56941,5;0,0;33,05
bateria_pruebas\run_400p_10c_iter03.dat;2400;50;Limite_300s;ok/optimal;56941,5;0,0;33,06
bateria_pruebas\run_400p_10c_iter04.dat;2400;50;Limite_20s;ok/optimal;56560,5;0,0;7,62
bateria_pruebas\run_400p_10c_iter04.dat;2400;50;Limite_60s;ok/optimal;56560,5;0,0;7,65
bateria_pruebas\run_400p_10c_iter04.dat;2400;50;Limite_300s;ok/optimal;56560,5;0,0;7,62
bateria_pruebas\run_400p_10c_iter05.dat;2400;50;Limite_20s;aborted/maxTimeLimit;47676,5;0,021551;19,82
bateria_pruebas\run_400p_10c_iter05.dat;2400;50;Limite_60s;ok/optimal;47669,0;0,0;36,89
bateria_pruebas\run_400p_10c_iter05.dat;2400;50;Limite_300s;ok/optimal;47669,0;0,0;36,92
bateria_pruebas\run_400p_10c_iter06.dat;2400;50;Limite_20s;aborted/maxTimeLimit;48611,0;0,036383;19,84
bateria_pruebas\run_400p_10c_iter06.dat;2400;50;Limite_60s;ok/optimal;48611,0;0,0;46,59
bateria_pruebas\run_400p_10c_iter06.dat;2400;50;Limite_300s;ok/optimal;48611,0;0,0;46,63
bateria_pruebas\run_400p_10c_iter07.dat;2400;50;Limite_20s;aborted/maxTimeLimit;53015,5;0,044155;19,82
bateria_pruebas\run_400p_10c_iter07.dat;2400;50;Limite_60s;aborted/maxTimeLimit;53015,5;0,039139;59,85
bateria_pruebas\run_400p_10c_iter07.dat;2400;50;Limite_300s;aborted/maxTimeLimit;53010,5;0,03176;299,88
bateria_pruebas\run_400p_10c_iter08.dat;2400;50;Limite_20s;aborted/maxTimeLimit;51098,5;0,026572;19,78
bateria_pruebas\run_400p_10c_iter08.dat;2400;50;Limite_60s;ok/optimal;51098,5;0,0;21,81
bateria_pruebas\run_400p_10c_iter08.dat;2400;50;Limite_300s;ok/optimal;51098,5;0,0;21,79
bateria_pruebas\run_400p_10c_iter09.dat;2400;50;Limite_20s;aborted/maxTimeLimit;48863,0;0,063151;19,94
bateria_pruebas\run_400p_10c_iter09.dat;2400;50;Limite_60s;ok/optimal;48206,0;0,0;43,5
bateria_pruebas\run_400p_10c_iter09.dat;2400;50;Limite_300s;ok/optimal;48206,0;0,0;43,4
bateria_pruebas\run_400p_10c_iter10.dat;2400;50;Limite_20s;aborted/maxTimeLimit;52741,5;0,02627;19,8
bateria_pruebas\run_400p_10c_iter10.dat;2400;50;Limite_60s;ok/optimal;52738,0;0,0;46,1
bateria_pruebas\run_400p_10c_iter10.dat;2400;50;Limite_300s;ok/optimal;52738,0;0,0;46,02
bateria_pruebas\run_400p_10c_iter11.dat;2400;50;Limite_20s;ok/optimal;51992,0;0,0;16,26
bateria_pruebas\run_400p_10c_iter11.dat;2400;50;Limite_60s;ok/optimal;51992,0;0,0;16,18
bateria_pruebas\run_400p_10c_iter11.dat;2400;50;Limite_300s;ok/optimal;51992,0;0,0;16,2
bateria_pruebas\run_400p_10c_iter12.dat;2400;50;Limite_20s;aborted/maxTimeLimit;46537,5;0,018;19,81
bateria_pruebas\run_400p_10c_iter12.dat;2400;50;Limite_60s;aborted/maxTimeLimit;46537,5;0,018;59,83
bateria_pruebas\run_400p_10c_iter12.dat;2400;50;Limite_300s;ok/optimal;46537,5;0,0;84,86
bateria_pruebas\run_400p_10c_iter13.dat;2400;50;Limite_20s;aborted/maxTimeLimit;48330,5;0,046172;19,81
bateria_pruebas\run_400p_10c_iter13.dat;2400;50;Limite_60s;ok/optimal;48330,5;0,0;45,73
bateria_pruebas\run_400p_10c_iter13.dat;2400;50;Limite_300s;ok/optimal;48330,5;0,0;45,86
bateria_pruebas\run_400p_10c_iter14.dat;2400;50;Limite_20s;ok/optimal;46982,5;0,0;16,46
bateria_pruebas\run_400p_10c_iter14.dat;2400;50;Limite_60s;ok/optimal;46982,5;0,0;16,45
bateria_pruebas\run_400p_10c_iter14.dat;2400;50;Limite_300s;ok/optimal;46982,5;0,0;16,43
bateria_pruebas\run_400p_10c_iter15.dat;2400;50;Limite_20s;aborted/maxTimeLimit;53045,0;0,025285;19,86
bateria_pruebas\run_400p_10c_iter15.dat;2400;50;Limite_60s;ok/optimal;53045,0;0,0;39,58
bateria_pruebas\run_400p_10c_iter15.dat;2400;50;Limite_300s;ok/optimal;53045,0;0,0;39,53
bateria_pruebas\run_400p_10c_iter16.dat;2400;50;Limite_20s;ok/optimal;49079,5;0,0;18,7
bateria_pruebas\run_400p_10c_iter16.dat;2400;50;Limite_60s;ok/optimal;49079,5;0,0;18,76
bateria_pruebas\run_400p_10c_iter16.dat;2400;50;Limite_300s;ok/optimal;49079,5;0,0;18,69
bateria_pruebas\run_400p_10c_iter17.dat;2400;50;Limite_20s;aborted/maxTimeLimit;52915,0;0,038944;19,8
bateria_pruebas\run_400p_10c_iter17.dat;2400;50;Limite_60s;ok/optimal;52915,0;0,0;28,28
bateria_pruebas\run_400p_10c_iter17.dat;2400;50;Limite_300s;ok/optimal;52915,0;0,0;28,48
bateria_pruebas\run_400p_10c_iter18.dat;2400;50;Limite_20s;aborted/maxTimeLimit;51722,0;0,03814;19,83
bateria_pruebas\run_400p_10c_iter18.dat;2400;50;Limite_60s;aborted/maxTimeLimit;51722,0;0,02658;59,81
bateria_pruebas\run_400p_10c_iter18.dat;2400;50;Limite_300s;aborted/maxTimeLimit;51722,0;0,012191;299,86
bateria_pruebas\run_400p_10c_iter19.dat;2400;50;Limite_20s;aborted/maxTimeLimit;52482,0;0,032109;19,81
bateria_pruebas\run_400p_10c_iter19.dat;2400;50;Limite_60s;ok/optimal;52480,0;0,0;41,37
bateria_pruebas\run_400p_10c_iter19.dat;2400;50;Limite_300s;ok/optimal;52480,0;0,0;41,55
bateria_pruebas\run_400p_10c_iter20.dat;2400;50;Limite_20s;aborted/maxTimeLimit;45283,5;0,045173;19,84
bateria_pruebas\run_400p_10c_iter20.dat;2400;50;Limite_60s;aborted/maxTimeLimit;45273,5;0,044962;60,11
bateria_pruebas\run_400p_10c_iter20.dat;2400;50;Limite_300s;ok/optimal;45273,5;0,0;229,53
bateria_pruebas\run_400p_10c_iter21.dat;2400;50;Limite_20s;aborted/maxTimeLimit;58182,5;0,037333;19,79
bateria_pruebas\run_400p_10c_iter21.dat;2400;50;Limite_60s;aborted/maxTimeLimit;58182,5;0,037333;59,79
bateria_pruebas\run_400p_10c_iter21.dat;2400;50;Limite_300s;ok/optimal;58182,5;0,0;118,58
bateria_pruebas\run_400p_10c_iter22.dat;2400;50;Limite_20s;aborted/maxTimeLimit;48378,5;0,070384;19,84
bateria_pruebas\run_400p_10c_iter22.dat;2400;50;Limite_60s;ok/optimal;48376,0;0,0;47,63
bateria_pruebas\run_400p_10c_iter22.dat;2400;50;Limite_300s;ok/optimal;48376,0;0,0;47,75
bateria_pruebas\run_400p_10c_iter23.dat;2400;50;Limite_20s;aborted/maxTimeLimit;50484,5;0,048114;19,82
bateria_pruebas\run_400p_10c_iter23.dat;2400;50;Limite_60s;aborted/maxTimeLimit;50420,5;0,046906;59,82
bateria_pruebas\run_400p_10c_iter23.dat;2400;50;Limite_300s;ok/optimal;50420,5;0,0;115,5
bateria_pruebas\run_400p_10c_iter24.dat;2400;50;Limite_20s;aborted/maxTimeLimit;54438,0;0,027372;19,8
bateria_pruebas\run_400p_10c_iter24.dat;2400;50;Limite_60s;aborted/maxTimeLimit;54338,5;0,012742;59,89
bateria_pruebas\run_400p_10c_iter24.dat;2400;50;Limite_300s;ok/optimal;54338,5;0,0;67,07
bateria_pruebas\run_400p_10c_iter25.dat;2400;50;Limite_20s;aborted/maxTimeLimit;47242,5;0,021899;19,82
bateria_pruebas\run_400p_10c_iter25.dat;2400;50;Limite_60s;ok/optimal;47242,5;0,0;41,42
bateria_pruebas\run_400p_10c_iter25.dat;2400;50;Limite_300s;ok/optimal;47242,5;0,0;41,55
bateria_pruebas\run_400p_10c_iter26.dat;2400;50;Limite_20s;aborted/maxTimeLimit;48442,0;0,034399;19,81
bateria_pruebas\run_400p_10c_iter26.dat;2400;50;Limite_60s;ok/optimal;48431,5;0,0;56,62
bateria_pruebas\run_400p_10c_iter26.dat;2400;50;Limite_300s;ok/optimal;48431,5;0,0;56,58
bateria_pruebas\run_400p_10c_iter27.dat;2400;50;Limite_20s;ok/optimal;54864,5;0,0;18,81
bateria_pruebas\run_400p_10c_iter27.dat;2400;50;Limite_60s;ok/optimal;54864,5;0,0;18,75
bateria_pruebas\run_400p_10c_iter27.dat;2400;50;Limite_300s;ok/optimal;54864,5;0,0;18,75
bateria_pruebas\run_400p_10c_iter28.dat;2400;50;Limite_20s;ok/optimal;59996,0;0,0;5,03
bateria_pruebas\run_400p_10c_iter28.dat;2400;50;Limite_60s;ok/optimal;59996,0;0,0;5,03
bateria_pruebas\run_400p_10c_iter28.dat;2400;50;Limite_300s;ok/optimal;59996,0;0,0;5,06
bateria_pruebas\run_400p_10c_iter29.dat;2400;50;Limite_20s;aborted/maxTimeLimit;49426,0;0,037988;19,83
bateria_pruebas\run_400p_10c_iter29.dat;2400;50;Limite_60s;aborted/maxTimeLimit;49423,0;0,03793;59,85
bateria_pruebas\run_400p_10c_iter29.dat;2400;50;Limite_300s;ok/optimal;49423,0;0,0;74,94
bateria_pruebas\run_400p_10c_iter30.dat;2400;50;Limite_20s;aborted/maxTimeLimit;54296,0;0,030716;19,85
bateria_pruebas\run_400p_10c_iter30.dat;2400;50;Limite_60s;ok/optimal;54280,0;0,0;21,54
bateria_pruebas\run_400p_10c_iter30.dat;2400;50;Limite_300s;ok/optimal;54280,0;0,0;21,65
bateria_pruebas\run_400p_20c_iter01.dat;2400;100;Limite_20s;aborted/maxTimeLimit;42516,5;0,308621;19,97
bateria_pruebas\run_400p_20c_iter01.dat;2400;100;Limite_60s;aborted/maxTimeLimit;38633,5;0,098102;59,56
bateria_pruebas\run_400p_20c_iter01.dat;2400;100;Limite_300s;ok/optimal;38219,5;0,0;242,33
bateria_pruebas\run_400p_20c_iter02.dat;2400;100;Limite_20s;aborted/maxTimeLimit;36834,01522235511;0,362552;19,57
bateria_pruebas\run_400p_20c_iter02.dat;2400;100;Limite_60s;aborted/maxTimeLimit;33509,5;0,139261;59,58
bateria_pruebas\run_400p_20c_iter02.dat;2400;100;Limite_300s;aborted/maxTimeLimit;32877,0;0,015361;299,59
bateria_pruebas\run_400p_20c_iter03.dat;2400;100;Limite_20s;aborted/maxTimeLimit;46114,51739697727;0,414701;19,67
bateria_pruebas\run_400p_20c_iter03.dat;2400;100;Limite_60s;aborted/maxTimeLimit;35998,5;0,142953;59,58
bateria_pruebas\run_400p_20c_iter03.dat;2400;100;Limite_300s;aborted/maxTimeLimit;35696,0;0,099442;299,75
bateria_pruebas\run_400p_20c_iter04.dat;2400;100;Limite_20s;aborted/maxTimeLimit;44141,5;0,256264;20,81
bateria_pruebas\run_400p_20c_iter04.dat;2400;100;Limite_60s;aborted/maxTimeLimit;42546,0;0,027255;59,61
bateria_pruebas\run_400p_20c_iter04.dat;2400;100;Limite_300s;ok/optimal;42546,0;0,0;190,41
bateria_pruebas\run_400p_20c_iter05.dat;2400;100;Limite_20s;aborted/maxTimeLimit;44116,03044471023;0,155185;19,65
bateria_pruebas\run_400p_20c_iter05.dat;2400;100;Limite_60s;ok/optimal;39076,0;0,0;35,24
bateria_pruebas\run_400p_20c_iter05.dat;2400;100;Limite_300s;ok/optimal;39076,0;0,0;35,22
bateria_pruebas\run_400p_20c_iter06.dat;2400;100;Limite_20s;aborted/maxTimeLimit;58943,5587147983;0,369096;20,16
bateria_pruebas\run_400p_20c_iter06.dat;2400;100;Limite_60s;aborted/maxTimeLimit;42582,5;0,111029;59,54
bateria_pruebas\run_400p_20c_iter06.dat;2400;100;Limite_300s;aborted/maxTimeLimit;42582,5;0,10205;299,58
bateria_pruebas\run_400p_20c_iter07.dat;2400;100;Limite_20s;aborted/maxTimeLimit;47412,0695879091;0,442834;19,72
bateria_pruebas\run_400p_20c_iter07.dat;2400;100;Limite_60s;aborted/maxTimeLimit;33172,5;0,203667;59,64
bateria_pruebas\run_400p_20c_iter07.dat;2400;100;Limite_300s;aborted/maxTimeLimit;31858,0;0,031631;299,68
bateria_pruebas\run_400p_20c_iter08.dat;2400;100;Limite_20s;aborted/maxTimeLimit;43717,0;0,213789;19,64
bateria_pruebas\run_400p_20c_iter08.dat;2400;100;Limite_60s;aborted/maxTimeLimit;35919,5;0,043117;59,5
bateria_pruebas\run_400p_20c_iter08.dat;2400;100;Limite_300s;ok/optimal;35919,5;0,0;130,7
bateria_pruebas\run_400p_20c_iter09.dat;2400;100;Limite_20s;aborted/maxTimeLimit;49439,04349244319;0,34233;19,54
bateria_pruebas\run_400p_20c_iter09.dat;2400;100;Limite_60s;aborted/maxTimeLimit;38781,5;0,137315;59,55
bateria_pruebas\run_400p_20c_iter09.dat;2400;100;Limite_300s;aborted/maxTimeLimit;38728,5;0,074658;299,65
bateria_pruebas\run_400p_20c_iter10.dat;2400;100;Limite_20s;aborted/maxTimeLimit;44974,0;0,331892;19,8
bateria_pruebas\run_400p_20c_iter10.dat;2400;100;Limite_60s;aborted/maxTimeLimit;44974,0;0,237156;59,71
bateria_pruebas\run_400p_20c_iter10.dat;2400;100;Limite_300s;aborted/maxTimeLimit;38494,5;0,043402;299,67
bateria_pruebas\run_400p_20c_iter11.dat;2400;100;Limite_20s;aborted/maxTimeLimit;49902,08263564206;0,363129;19,73
bateria_pruebas\run_400p_20c_iter11.dat;2400;100;Limite_60s;aborted/maxTimeLimit;33918,5;0,052646;59,56
bateria_pruebas\run_400p_20c_iter11.dat;2400;100;Limite_300s;ok/optimal;33914,5;0,0;123,02
bateria_pruebas\run_400p_20c_iter12.dat;2400;100;Limite_20s;aborted/maxTimeLimit;44619,04131782103;0,367544;19,72
bateria_pruebas\run_400p_20c_iter12.dat;2400;100;Limite_60s;aborted/maxTimeLimit;38059,5;0,034266;59,63
bateria_pruebas\run_400p_20c_iter12.dat;2400;100;Limite_300s;ok/optimal;38059,5;0,0;62,54
bateria_pruebas\run_400p_20c_iter13.dat;2400;100;Limite_20s;aborted/maxTimeLimit;60361,523920843756;0,343883;19,85
bateria_pruebas\run_400p_20c_iter13.dat;2400;100;Limite_60s;aborted/maxTimeLimit;42270,50217462216;0,052327;59,63
bateria_pruebas\run_400p_20c_iter13.dat;2400;100;Limite_300s;aborted/maxTimeLimit;41988,5;0,02854;299,7
bateria_pruebas\run_400p_20c_iter14.dat;2400;100;Limite_20s;aborted/maxTimeLimit;46606,0;0,522757;19,7
bateria_pruebas\run_400p_20c_iter14.dat;2400;100;Limite_60s;ok/optimal;32751,0;0,0;43,26
bateria_pruebas\run_400p_20c_iter14.dat;2400;100;Limite_300s;ok/optimal;32751,0;0,0;43,1
bateria_pruebas\run_400p_20c_iter15.dat;2400;100;Limite_20s;aborted/maxTimeLimit;45400,576111775576;0,28309;19,6
bateria_pruebas\run_400p_20c_iter15.dat;2400;100;Limite_60s;ok/optimal;34169,0;0,0;30,49
bateria_pruebas\run_400p_20c_iter15.dat;2400;100;Limite_300s;ok/optimal;34169,0;0,0;30,61
bateria_pruebas\run_400p_20c_iter16.dat;2400;100;Limite_20s;aborted/maxTimeLimit;46130,53044471023;0,447869;19,7
bateria_pruebas\run_400p_20c_iter16.dat;2400;100;Limite_60s;aborted/maxTimeLimit;37813,0;0,179717;59,5
bateria_pruebas\run_400p_20c_iter16.dat;2400;100;Limite_300s;aborted/maxTimeLimit;34245,5;0,073477;299,55
bateria_pruebas\run_400p_20c_iter17.dat;2400;100;Limite_20s;aborted/maxTimeLimit;54403,550016309666;0,327713;20,37
bateria_pruebas\run_400p_20c_iter17.dat;2400;100;Limite_60s;aborted/maxTimeLimit;43040,5;0,018192;59,61
bateria_pruebas\run_400p_20c_iter17.dat;2400;100;Limite_300s;ok/optimal;43040,5;0,0;146,76
bateria_pruebas\run_400p_20c_iter18.dat;2400;100;Limite_20s;aborted/maxTimeLimit;57493,0;0,344075;19,68
bateria_pruebas\run_400p_20c_iter18.dat;2400;100;Limite_60s;aborted/maxTimeLimit;39234,0;0,032429;59,63
bateria_pruebas\run_400p_20c_iter18.dat;2400;100;Limite_300s;ok/optimal;39234,0;0,0;69,85
bateria_pruebas\run_400p_20c_iter19.dat;2400;100;Limite_20s;aborted/maxTimeLimit;40932,5;0,234294;19,59
bateria_pruebas\run_400p_20c_iter19.dat;2400;100;Limite_60s;aborted/maxTimeLimit;34867,5;0,017833;59,53
bateria_pruebas\run_400p_20c_iter19.dat;2400;100;Limite_300s;ok/optimal;34867,5;0,0;142,75
bateria_pruebas\run_400p_20c_iter20.dat;2400;100;Limite_20s;aborted/maxTimeLimit;46662,05654017614;0,40715;20,18
bateria_pruebas\run_400p_20c_iter20.dat;2400;100;Limite_60s;aborted/maxTimeLimit;36223,5;0,085774;59,49
