Archivo;Pedidos;Camiones;Config;Estado;Objetivo;Gap;Tiempo
bateria_pruebas\run_40p_05c_iter22.dat;600;50;Limite_60s;ok/optimal;107,01087311079664;0,0;0,31
bateria_pruebas\run_40p_05c_iter22.dat;600;50;Limite_300s;ok/optimal;107,01087311079664;0,0;0,3
bateria_pruebas\run_40p_05c_iter23.dat;600;50;Limite_20s;ok/optimal;707,5;0,0;0,43
bateria_pruebas\run_40p_05c_iter23.dat;600;50;Limite_60s;ok/optimal;707,5;0,0;0,43
bateria_pruebas\run_40p_05c_iter23.dat;600;50;Limite_300s;ok/optimal;707,5;0,0;0,43
bateria_pruebas\run_40p_05c_iter24.dat;600;50;Limite_20s;ok/optimal;225,50652386647835;0,0;5,04
bateria_pruebas\run_40p_05c_iter24.dat;600;50;Limite_60s;ok/optimal;225,50652386647835;0,0;5,04
bateria_pruebas\run_40p_05c_iter24.dat;600;50;Limite_300s;ok/optimal;225,50652386647835;0,0;5,05
bateria_pruebas\run_40p_05c_iter25.dat;600;50;Limite_20s;ok/optimal;2728,0;0,0;0,29
bateria_pruebas\run_40p_05c_iter25.dat;600;50;Limite_60s;ok/optimal;2728,0;0,0;0,28
bateria_pruebas\run_40p_05c_iter25.dat;600;50;Limite_300s;ok/optimal;2728,0;0,0;0,28
bateria_pruebas\run_40p_05c_iter26.dat;600;50;Limite_20s;ok/optimal;528,0021746221591;0,0;0,44
bateria_pruebas\run_40p_05c_iter26.dat;600;50;Limite_60s;ok/optimal;528,0021746221591;0,0;0,41
bateria_pruebas\run_40p_05c_iter26.dat;600;50;Limite_300s;ok/optimal;528,0021746221591;0,0;0,41
bateria_pruebas\run_40p_05c_iter27.dat;600;50;Limite_20s;ok/optimal;2835,0;0,0;0,24
bateria_pruebas\run_40p_05c_iter27.dat;600;50;Limite_60s;ok/optimal;2835,0;0,0;0,24
bateria_pruebas\run_40p_05c_iter27.dat;600;50;Limite_300s;ok/optimal;2835,0;0,0;0,24
bateria_pruebas\run_40p_05c_iter28.dat;600;50;Limite_20s;ok/optimal;2223,0;0,0;0,5
bateria_pruebas\run_40p_05c_iter28.dat;600;50;Limite_60s;ok/optimal;2223,0;0,0;0,5
bateria_pruebas\run_40p_05c_iter28.dat;600;50;Limite_300s;ok/optimal;2223,0;0,0;0,5
bateria_pruebas\run_40p_05c_iter29.dat;600;50;Limite_20s;ok/optimal;1828,5021746221591;0,0;0,41
bateria_pruebas\run_40p_05c_iter29.dat;600;50;Limite_60s;ok/optimal;1828,5021746221591;0,0;0,4
bateria_pruebas\run_40p_05c_iter29.dat;600;50;Limite_300s;ok/optimal;1828,5021746221591;0,0;0,39
bateria_pruebas\run_40p_05c_iter30.dat;600;50;Limite_20s;ok/optimal;-376,5;0,0;0,45
bateria_pruebas\run_40p_05c_iter30.dat;600;50;Limite_60s;ok/optimal;-376,5;0,0;0,45
bateria_pruebas\run_40p_05c_iter30.dat;600;50;Limite_300s;ok/optimal;-376,5;0,0;0,45
bateria_pruebas\run_60p_05c_iter01.dat;360;25;Limite_20s;ok/optimal;3592,5;0,0;0,58
bateria_pruebas\run_60p_05c_iter01.dat;360;25;Limite_60s;ok/optimal;3592,5;0,0;0,58
bateria_pruebas\run_60p_05c_iter01.dat;360;25;Limite_300s;ok/optimal;3592,5;0,0;0,58
bateria_pruebas\run_60p_05c_iter02.dat;360;25;Limite_20s;ok/optimal;481,00217462215915;0,0;0,05
bateria_pruebas\run_60p_05c_iter02.dat;360;25;Limite_60s;ok/optimal;481,00217462215915;0,0;0,06
bateria_pruebas\run_60p_05c_iter02.dat;360;25;Limite_300s;ok/optimal;481,00217462215915;0,0;0,07
bateria_pruebas\run_60p_05c_iter03.dat;360;25;Limite_20s;ok/optimal;2275,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter03.dat;360;25;Limite_60s;ok/optimal;2275,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter03.dat;360;25;Limite_300s;ok/optimal;2275,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter04.dat;360;25;Limite_20s;ok/optimal;741,0;0,0;0,1
bateria_pruebas\run_60p_05c_iter04.dat;360;25;Limite_60s;ok/optimal;741,0;0,0;0,09
bateria_pruebas\run_60p_05c_iter04.dat;360;25;Limite_300s;ok/optimal;741,0;0,0;0,09
bateria_pruebas\run_60p_05c_iter05.dat;360;25;Limite_20s;ok/optimal;2951,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter05.dat;360;25;Limite_60s;ok/optimal;2951,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter05.dat;360;25;Limite_300s;ok/optimal;2951,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter06.dat;360;25;Limite_20s;ok/optimal;4070,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter06.dat;360;25;Limite_60s;ok/optimal;4070,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter06.dat;360;25;Limite_300s;ok/optimal;4070,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter07.dat;360;25;Limite_20s;ok/optimal;1459,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter07.dat;360;25;Limite_60s;ok/optimal;1459,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter07.dat;360;25;Limite_300s;ok/optimal;1459,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter08.dat;360;25;Limite_20s;aborted/maxTimeLimit;3844,502174622159;0,020364;20,06
bateria_pruebas\run_60p_05c_iter08.dat;360;25;Limite_60s;aborted/maxTimeLimit;3843,002174622159;0,019981;60,16
bateria_pruebas\run_60p_05c_iter08.dat;360;25;Limite_300s;aborted/maxTimeLimit;3843,002174622159;0,019981;300,41
bateria_pruebas\run_60p_05c_iter09.dat;360;25;Limite_20s;ok/optimal;1684,5;0,0;0,14
bateria_pruebas\run_60p_05c_iter09.dat;360;25;Limite_60s;ok/optimal;1684,5;0,0;0,14
bateria_pruebas\run_60p_05c_iter09.dat;360;25;Limite_300s;ok/optimal;1684,5;0,0;0,14
bateria_pruebas\run_60p_05c_iter10.dat;360;25;Limite_20s;ok/optimal;1165,5;0,0;0,15
bateria_pruebas\run_60p_05c_iter10.dat;360;25;Limite_60s;ok/optimal;1165,5;0,0;0,15
bateria_pruebas\run_60p_05c_iter10.dat;360;25;Limite_300s;ok/optimal;1165,5;0,0;0,15
bateria_pruebas\run_60p_05c_iter11.dat;360;25;Limite_20s;ok/optimal;1727,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter11.dat;360;25;Limite_60s;ok/optimal;1727,0;0,0;0,05
bateria_pruebas\run_60p_05c_iter11.dat;360;25;Limite_300s;ok/optimal;1727,0;0,0;0,05
bateria_pruebas\run_60p_05c_iter12.dat;360;25;Limite_20s;ok/optimal;3039,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter12.dat;360;25;Limite_60s;ok/optimal;3039,0;0,0;0,05
bateria_pruebas\run_60p_05c_iter12.dat;360;25;Limite_300s;ok/optimal;3039,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter13.dat;360;25;Limite_20s;ok/optimal;3776,5;0,0;0,15
bateria_pruebas\run_60p_05c_iter13.dat;360;25;Limite_60s;ok/optimal;3776,5;0,0;0,13
bateria_pruebas\run_60p_05c_iter13.dat;360;25;Limite_300s;ok/optimal;3776,5;0,0;0,13
bateria_pruebas\run_60p_05c_iter14.dat;360;25;Limite_20s;ok/optimal;1242,5;0,0;0,08
bateria_pruebas\run_60p_05c_iter14.dat;360;25;Limite_60s;ok/optimal;1242,5;0,0;0,08
bateria_pruebas\run_60p_05c_iter14.dat;360;25;Limite_300s;ok/optimal;1242,5;0,0;0,08
bateria_pruebas\run_60p_05c_iter15.dat;360;25;Limite_20s;ok/optimal;1675,5;0,0;0,15
bateria_pruebas\run_60p_05c_iter15.dat;360;25;Limite_60s;ok/optimal;1675,5;0,0;0,14
bateria_pruebas\run_60p_05c_iter15.dat;360;25;Limite_300s;ok/optimal;1675,5;0,0;0,15
bateria_pruebas\run_60p_05c_iter16.dat;360;25;Limite_20s;ok/optimal;221,0;0,0;0,18
bateria_pruebas\run_60p_05c_iter16.dat;360;25;Limite_60s;ok/optimal;221,0;0,0;0,18
bateria_pruebas\run_60p_05c_iter16.dat;360;25;Limite_300s;ok/optimal;221,0;0,0;0,17
bateria_pruebas\run_60p_05c_iter17.dat;360;25;Limite_20s;ok/optimal;973,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter17.dat;360;25;Limite_60s;ok/optimal;973,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter17.dat;360;25;Limite_300s;ok/optimal;973,5;0,0;0,05
bateria_pruebas\run_60p_05c_iter18.dat;360;25;Limite_20s;ok/optimal;4562,0;0,0;0,13
bateria_pruebas\run_60p_05c_iter18.dat;360;25;Limite_60s;ok/optimal;4562,0;0,0;0,13
bateria_pruebas\run_60p_05c_iter18.dat;360;25;Limite_300s;ok/optimal;4562,0;0,0;0,13
bateria_pruebas\run_60p_05c_iter19.dat;360;25;Limite_20s;ok/optimal;2206,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter19.dat;360;25;Limite_60s;ok/optimal;2206,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter19.dat;360;25;Limite_300s;ok/optimal;2206,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter20.dat;360;25;Limite_20s;ok/optimal;2138,0;0,0;0,08
bateria_pruebas\run_60p_05c_iter20.dat;360;25;Limite_60s;ok/optimal;2138,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter20.dat;360;25;Limite_300s;ok/optimal;2138,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter21.dat;360;25;Limite_20s;ok/optimal;4664,502174622159;0,0;0,15
bateria_pruebas\run_60p_05c_iter21.dat;360;25;Limite_60s;ok/optimal;4664,502174622159;0,0;0,14
bateria_pruebas\run_60p_05c_iter21.dat;360;25;Limite_300s;ok/optimal;4664,502174622159;0,0;0,14
bateria_pruebas\run_60p_05c_iter22.dat;360;25;Limite_20s;ok/optimal;1495,5;0,0;0,08
bateria_pruebas\run_60p_05c_iter22.dat;360;25;Limite_60s;ok/optimal;1495,5;0,0;0,09
bateria_pruebas\run_60p_05c_iter22.dat;360;25;Limite_300s;ok/optimal;1495,5;0,0;0,09
bateria_pruebas\run_60p_05c_iter23.dat;360;25;Limite_20s;ok/optimal;3099,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter23.dat;360;25;Limite_60s;ok/optimal;3099,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter23.dat;360;25;Limite_300s;ok/optimal;3099,5;0,0;0,06
bateria_pruebas\run_60p_05c_iter24.dat;360;25;Limite_20s;ok/optimal;1746,0;0,0;0,07
bateria_pruebas\run_60p_05c_iter24.dat;360;25;Limite_60s;ok/optimal;1746,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter24.dat;360;25;Limite_300s;ok/optimal;1746,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter25.dat;360;25;Limite_20s;ok/optimal;770,0;0,0;0,08
bateria_pruebas\run_60p_05c_iter25.dat;360;25;Limite_60s;ok/optimal;770,0;0,0;0,08
bateria_pruebas\run_60p_05c_iter25.dat;360;25;Limite_300s;ok/optimal;770,0;0,0;0,08
bateria_pruebas\run_60p_05c_iter26.dat;360;25;Limite_20s;ok/optimal;1286,0021746221591;0,0;0,15
bateria_pruebas\run_60p_05c_iter26.dat;360;25;Limite_60s;ok/optimal;1286,0021746221591;0,0;0,15
bateria_pruebas\run_60p_05c_iter26.dat;360;25;Limite_300s;ok/optimal;1286,0021746221591;0,0;0,15
bateria_pruebas\run_60p_05c_iter27.dat;360;25;Limite_20s;ok/optimal;2475,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter27.dat;360;25;Limite_60s;ok/optimal;2475,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter27.dat;360;25;Limite_300s;ok/optimal;2475,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter28.dat;360;25;Limite_20s;ok/optimal;660,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter28.dat;360;25;Limite_60s;ok/optimal;660,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter28.dat;360;25;Limite_300s;ok/optimal;660,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter29.dat;360;25;Limite_20s;ok/optimal;3134,0;0,0;0,08
bateria_pruebas\run_60p_05c_iter29.dat;360;25;Limite_60s;ok/optimal;3134,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter29.dat;360;25;Limite_300s;ok/optimal;3134,0;0,0;0,06
bateria_pruebas\run_60p_05c_iter30.dat;360;25;Limite_20s;ok/optimal;2381,5;0,0;8,99
bateria_pruebas\run_60p_05c_iter30.dat;360;25;Limite_60s;ok/optimal;2381,5;0,0;8,75
bateria_pruebas\run_60p_05c_iter30.dat;360;25;Limite_300s;ok/optimal;2381,5;0,0;8,81
bateria_pruebas\run_80p_05c_iter01.dat;480;25;Limite_20s;ok/optimal;8716,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter01.dat;480;25;Limite_60s;ok/optimal;8716,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter01.dat;480;25;Limite_300s;ok/optimal;8716,0;0,0;0,06
bateria_pruebas\run_80p_05c_iter02.dat;480;25;Limite_20s;ok/optimal;8659,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter02.dat;480;25;Limite_60s;ok/optimal;8659,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter02.dat;480;25;Limite_300s;ok/optimal;8659,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter03.dat;480;25;Limite_20s;ok/optimal;4840,0;0,0;0,47
bateria_pruebas\run_80p_05c_iter03.dat;480;25;Limite_60s;ok/optimal;4840,0;0,0;0,46
bateria_pruebas\run_80p_05c_iter03.dat;480;25;Limite_300s;ok/optimal;4840,0;0,0;0,47
bateria_pruebas\run_80p_05c_iter04.dat;480;25;Limite_20s;ok/optimal;7103,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter04.dat;480;25;Limite_60s;ok/optimal;7103,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter04.dat;480;25;Limite_300s;ok/optimal;7103,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter05.dat;480;25;Limite_20s;ok/optimal;2013,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter05.dat;480;25;Limite_60s;ok/optimal;2013,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter05.dat;480;25;Limite_300s;ok/optimal;2013,5;0,0;0,08
bateria_pruebas\run_80p_05c_iter06.dat;480;25;Limite_20s;ok/optimal;5150,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter06.dat;480;25;Limite_60s;ok/optimal;5150,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter06.dat;480;25;Limite_300s;ok/optimal;5150,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter07.dat;480;25;Limite_20s;ok/optimal;4672,0;0,0;0,11
bateria_pruebas\run_80p_05c_iter07.dat;480;25;Limite_60s;ok/optimal;4672,0;0,0;0,12
bateria_pruebas\run_80p_05c_iter07.dat;480;25;Limite_300s;ok/optimal;4672,0;0,0;0,12
bateria_pruebas\run_80p_05c_iter08.dat;480;25;Limite_20s;ok/optimal;7040,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter08.dat;480;25;Limite_60s;ok/optimal;7040,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter08.dat;480;25;Limite_300s;ok/optimal;7040,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter09.dat;480;25;Limite_20s;ok/optimal;5653,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter09.dat;480;25;Limite_60s;ok/optimal;5653,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter09.dat;480;25;Limite_300s;ok/optimal;5653,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter10.dat;480;25;Limite_20s;ok/optimal;5690,5;0,0;0,11
bateria_pruebas\run_80p_05c_iter10.dat;480;25;Limite_60s;ok/optimal;5690,5;0,0;0,11
bateria_pruebas\run_80p_05c_iter10.dat;480;25;Limite_300s;ok/optimal;5690,5;0,0;0,11
bateria_pruebas\run_80p_05c_iter11.dat;480;25;Limite_20s;ok/optimal;5349,5;0,0;0,1
bateria_pruebas\run_80p_05c_iter11.dat;480;25;Limite_60s;ok/optimal;5349,5;0,0;0,1
bateria_pruebas\run_80p_05c_iter11.dat;480;25;Limite_300s;ok/optimal;5349,5;0,0;0,09
bateria_pruebas\run_80p_05c_iter12.dat;480;25;Limite_20s;ok/optimal;9180,5;0,0;0,75
bateria_pruebas\run_80p_05c_iter12.dat;480;25;Limite_60s;ok/optimal;9180,5;0,0;0,73
bateria_pruebas\run_80p_05c_iter12.dat;480;25;Limite_300s;ok/optimal;9180,5;0,0;0,73
bateria_pruebas\run_80p_05c_iter13.dat;480;25;Limite_20s;ok/optimal;5159,002174622159;0,0;0,42
bateria_pruebas\run_80p_05c_iter13.dat;480;25;Limite_60s;ok/optimal;5159,002174622159;0,0;0,42
bateria_pruebas\run_80p_05c_iter13.dat;480;25;Limite_300s;ok/optimal;5159,002174622159;0,0;0,42
bateria_pruebas\run_80p_05c_iter14.dat;480;25;Limite_20s;ok/optimal;6351,5;0,0;0,08
bateria_pruebas\run_80p_05c_iter14.dat;480;25;Limite_60s;ok/optimal;6351,5;0,0;0,08
bateria_pruebas\run_80p_05c_iter14.dat;480;25;Limite_300s;ok/optimal;6351,5;0,0;0,08
bateria_pruebas\run_80p_05c_iter15.dat;480;25;Limite_20s;ok/optimal;4126,0;0,0;0,06
bateria_pruebas\run_80p_05c_iter15.dat;480;25;Limite_60s;ok/optimal;4126,0;0,0;0,06
bateria_pruebas\run_80p_05c_iter15.dat;480;25;Limite_300s;ok/optimal;4126,0;0,0;0,06
bateria_pruebas\run_80p_05c_iter16.dat;480;25;Limite_20s;ok/optimal;3350,5;0,0;0,18
bateria_pruebas\run_80p_05c_iter16.dat;480;25;Limite_60s;ok/optimal;3350,5;0,0;0,19
bateria_pruebas\run_80p_05c_iter16.dat;480;25;Limite_300s;ok/optimal;3350,5;0,0;0,18
bateria_pruebas\run_80p_05c_iter17.dat;480;25;Limite_20s;ok/optimal;5063,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter17.dat;480;25;Limite_60s;ok/optimal;5063,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter17.dat;480;25;Limite_300s;ok/optimal;5063,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter18.dat;480;25;Limite_20s;ok/optimal;4579,5;0,0;0,07
bateria_pruebas\run_80p_05c_iter18.dat;480;25;Limite_60s;ok/optimal;4579,5;0,0;0,08
bateria_pruebas\run_80p_05c_iter18.dat;480;25;Limite_300s;ok/optimal;4579,5;0,0;0,06
bateria_pruebas\run_80p_05c_iter19.dat;480;25;Limite_20s;ok/optimal;5255,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter19.dat;480;25;Limite_60s;ok/optimal;5255,0;0,0;0,06
bateria_pruebas\run_80p_05c_iter19.dat;480;25;Limite_300s;ok/optimal;5255,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter20.dat;480;25;Limite_20s;ok/optimal;3678,002174622159;0,0;0,24
bateria_pruebas\run_80p_05c_iter20.dat;480;25;Limite_60s;ok/optimal;3678,002174622159;0,0;0,24
bateria_pruebas\run_80p_05c_iter20.dat;480;25;Limite_300s;ok/optimal;3678,002174622159;0,0;0,24
bateria_pruebas\run_80p_05c_iter21.dat;480;25;Limite_20s;ok/optimal;5425,5;0,0;0,52
bateria_pruebas\run_80p_05c_iter21.dat;480;25;Limite_60s;ok/optimal;5425,5;0,0;0,51
bateria_pruebas\run_80p_05c_iter21.dat;480;25;Limite_300s;ok/optimal;5425,5;0,0;0,52
bateria_pruebas\run_80p_05c_iter22.dat;480;25;Limite_20s;ok/optimal;4596,0;0,0;0,15
bateria_pruebas\run_80p_05c_iter22.dat;480;25;Limite_60s;ok/optimal;4596,0;0,0;0,13
bateria_pruebas\run_80p_05c_iter22.dat;480;25;Limite_300s;ok/optimal;4596,0;0,0;0,14
bateria_pruebas\run_80p_05c_iter23.dat;480;25;Limite_20s;ok/optimal;7614,0;0,0;0,08
bateria_pruebas\run_80p_05c_iter23.dat;480;25;Limite_60s;ok/optimal;7614,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter23.dat;480;25;Limite_300s;ok/optimal;7614,0;0,0;0,06
bateria_pruebas\run_80p_05c_iter24.dat;480;25;Limite_20s;ok/optimal;4474,0;0,0;0,69
bateria_pruebas\run_80p_05c_iter24.dat;480;25;Limite_60s;ok/optimal;4474,0;0,0;0,69
bateria_pruebas\run_80p_05c_iter24.dat;480;25;Limite_300s;ok/optimal;4474,0;0,0;0,69
bateria_pruebas\run_80p_05c_iter25.dat;480;25;Limite_20s;ok/optimal;7178,502174622159;0,0;0,43
bateria_pruebas\run_80p_05c_iter25.dat;480;25;Limite_60s;ok/optimal;7178,502174622159;0,0;0,43
bateria_pruebas\run_80p_05c_iter25.dat;480;25;Limite_300s;ok/optimal;7178,502174622159;0,0;0,44
bateria_pruebas\run_80p_05c_iter26.dat;480;25;Limite_20s;ok/optimal;4783,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter26.dat;480;25;Limite_60s;ok/optimal;4783,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter26.dat;480;25;Limite_300s;ok/optimal;4783,0;0,0;0,07
bateria_pruebas\run_80p_05c_iter27.dat;480;25;Limite_20s;aborted/maxTimeLimit;5958,5;0,01535;20,07
bateria_pruebas\run_80p_05c_iter27.dat;480;25;Limite_60s;aborted/maxTimeLimit;5958,5;0,01535;60,14
bateria_pruebas\run_80p_05c_iter27.dat;480;25;Limite_300s;aborted/maxTimeLimit;5958,5;0,01535;300,41
bateria_pruebas\run_80p_05c_iter28.dat;480;25;Limite_20s;ok/optimal;6334,5;0,0;0,53
bateria_pruebas\run_80p_05c_iter28.dat;480;25;Limite_60s;ok/optimal;6334,5;0,0;0,53
bateria_pruebas\run_80p_05c_iter28.dat;480;25;Limite_300s;ok/optimal;6334,5;0,0;0,53
bateria_pruebas\run_80p_05c_iter29.dat;480;25;Limite_20s;ok/optimal;7957,0;0,0;0,3
bateria_pruebas\run_80p_05c_iter29.dat;480;25;Limite_60s;ok/optimal;7957,0;0,0;0,29
bateria_pruebas\run_80p_05c_iter29.dat;480;25;Limite_300s;ok/optimal;7957,0;0,0;0,3
bateria_pruebas\run_80p_05c_iter30.dat;480;25;Limite_20s;ok/optimal;5499,0;0,0;0,08
bateria_pruebas\run_80p_05c_iter30.dat;480;25;Limite_60s;ok/optimal;5499,0;0,0;0,08
bateria_pruebas\run_80p_05c_iter30.dat;480;25;Limite_300s;ok/optimal;5499,0;0,0;0,08
